Client ID,Age,Gender,Income Group,Average_CA_transaction_amount,No_of_products_held,Held Loan previously,Num Transactions,Loan Flag
580,38,1,10001-40000,0,4,0,95.0,0
581,50,0,60001-100000,194,1,1,11.0,0
582,43,0,10001-40000,2335,3,1,39.0,1
583,36,1,10001-40000,0,4,0,38.0,0
584,48,1,10001-40000,0,2,1,4.0,0
585,42,0,10001-40000,84,2,0,37.0,0
586,52,1,60001-100000,75,2,0,21.0,0
587,49,1,40001-60000,0,1,0,8.0,0
588,24,1,0-10000,1663,4,0,9.0,0
589,45,1,40001-60000,0,2,1,11.0,0
590,43,0,0-10000,7,2,0,10.0,0
591,68,0,10001-40000,0,1,1,99.0,1
592,56,0,100000+,9419,5,0,1.0,1
593,28,0,60001-100000,183,5,1,0.0,0
594,34,1,60001-100000,330,4,0,2.0,0
595,26,1,10001-40000,339,4,1,36.0,0
596,60,0,60001-100000,31,1,0,38.0,0
597,45,0,60001-100000,0,4,0,0.0,0
598,70,1,10001-40000,0,3,1,28.0,0
599,34,0,40001-60000,171,1,0,6.0,0
600,45,1,10001-40000,0,1,0,29.0,0
601,42,0,60001-100000,0,5,0,0.0,0
602,50,1,10001-40000,170,5,0,37.0,0
603,26,0,60001-100000,420,5,0,0.0,0
604,49,0,60001-100000,123,5,0,83.0,0
605,43,0,60001-100000,0,1,0,0.0,0
606,23,1,100000+,0,3,1,0.0,0
607,65,1,40001-60000,0,1,0,17.0,0
608,69,1,10001-40000,75,2,0,25.0,0
609,51,0,60001-100000,0,3,0,22.0,0
610,45,1,10001-40000,0,3,1,26.0,0
611,61,1,10001-40000,0,5,1,23.0,0
612,56,0,10001-40000,384,1,0,11.0,0
613,41,0,10001-40000,0,5,0,13.0,0
614,49,1,10001-40000,665,2,1,34.0,0
615,28,0,10001-40000,0,2,0,33.0,0
616,46,0,100000+,0,1,0,0.0,0
617,67,0,10001-40000,0,2,1,0.0,0
618,40,1,10001-40000,271,5,0,2.0,0
619,57,0,10001-40000,0,4,0,14.0,0
620,54,1,10001-40000,2180,3,0,30.0,0
621,22,0,10001-40000,0,4,1,80.0,0
622,40,1,60001-100000,0,5,0,0.0,0
623,47,0,10001-40000,90,2,0,17.0,0
624,20,0,10001-40000,484,2,0,3.0,0
625,41,1,10001-40000,2877,3,0,55.0,0
626,25,0,10001-40000,361,1,1,33.0,0
627,50,1,10001-40000,1303,4,0,21.0,0
628,66,0,10001-40000,0,4,0,16.0,0
629,23,0,100000+,165,2,0,0.0,0
630,64,1,40001-60000,0,2,0,25.0,0
631,23,1,40001-60000,221,2,0,29.0,0
632,66,0,10001-40000,69,5,0,0.0,0
633,48,1,10001-40000,0,1,1,31.0,0
634,38,0,10001-40000,2,2,1,6.0,0
635,54,0,10001-40000,88,5,0,30.0,0
636,59,1,10001-40000,26,4,0,32.0,0
637,68,1,60001-100000,0,4,1,9.0,0
638,39,0,100000+,5081,3,0,10.0,0
639,20,0,60001-100000,0,1,0,82.0,0
640,39,1,10001-40000,0,2,0,33.0,0
641,64,0,40001-60000,95,3,0,24.0,0
642,28,0,10001-40000,1700,3,0,0.0,0
643,47,1,10001-40000,2620,3,0,0.0,0
644,51,1,60001-100000,33,4,0,26.0,0
645,40,0,10001-40000,35,3,0,23.0,0
646,27,1,10001-40000,0,2,0,9.0,0
647,33,0,0-10000,64,1,0,19.0,0
648,58,0,10001-40000,0,3,0,0.0,0
649,21,1,10001-40000,0,2,0,0.0,0
650,53,1,10001-40000,36,4,0,0.0,0
651,36,1,0-10000,1176,1,0,71.0,0
652,54,1,100000+,0,5,0,0.0,0
653,27,0,10001-40000,0,4,0,0.0,0
654,37,1,100000+,331,5,0,0.0,0
655,60,1,10001-40000,40,5,0,0.0,0
656,36,0,10001-40000,83,2,0,0.0,0
657,52,0,10001-40000,10,4,1,2.0,0
658,39,1,60001-100000,188,4,1,17.0,0
659,59,1,10001-40000,0,2,1,2.0,0
660,61,0,100000+,8,3,0,0.0,0
661,45,1,60001-100000,0,2,0,86.0,0
662,24,1,10001-40000,0,2,0,10.0,0
663,22,1,10001-40000,0,3,0,83.0,0
664,48,1,10001-40000,0,1,0,19.0,0
665,20,1,60001-100000,0,4,0,0.0,0
666,56,1,40001-60000,185,2,1,1.0,0
667,32,0,10001-40000,172,1,1,18.0,0
668,70,0,10001-40000,37,3,0,2.0,0
669,54,0,10001-40000,0,1,0,0.0,0
670,69,0,100000+,0,3,0,0.0,0
671,57,0,100000+,5,4,1,10.0,0
672,21,1,40001-60000,1065,3,0,83.0,0
673,25,0,0-10000,18,2,0,45.0,0
674,43,1,10001-40000,0,5,0,0.0,0
675,64,0,40001-60000,129,4,0,22.0,0
676,52,0,100000+,0,4,1,0.0,0
677,24,1,60001-100000,663,3,1,42.0,0
678,61,1,10001-40000,0,4,0,38.0,0
679,46,1,10001-40000,29,4,0,5.0,0
680,49,1,10001-40000,83,3,0,62.0,0
681,28,0,100000+,3,1,0,5.0,0
682,49,0,10001-40000,131,1,0,8.0,0
683,45,1,10001-40000,0,3,0,33.0,0
684,57,0,100000+,297,1,1,28.0,0
685,41,1,60001-100000,0,2,1,22.0,0
686,58,1,10001-40000,0,3,0,15.0,0
687,51,0,60001-100000,1024,4,0,34.0,0
688,33,1,0-10000,1169,1,1,91.0,1
689,70,1,10001-40000,352,4,0,0.0,0
690,29,0,0-10000,0,3,0,8.0,0
691,34,1,60001-100000,0,3,0,8.0,0
692,33,0,10001-40000,0,2,0,40.0,0
693,46,1,10001-40000,861,5,0,26.0,0
694,27,1,10001-40000,0,4,0,0.0,0
695,26,1,100000+,6,3,0,0.0,0
696,37,0,10001-40000,0,4,0,0.0,0
697,56,0,0-10000,0,2,0,0.0,0
698,33,0,10001-40000,0,3,1,0.0,0
699,24,1,10001-40000,0,1,0,0.0,0
700,46,1,60001-100000,0,4,0,0.0,0
701,21,1,10001-40000,28,1,0,23.0,0
702,32,1,10001-40000,1300,3,0,0.0,0
703,67,0,10001-40000,2486,4,1,0.0,0
704,30,1,10001-40000,1697,5,1,54.0,1
705,62,0,10001-40000,0,2,1,29.0,0
706,42,0,100000+,0,5,1,35.0,0
707,48,0,10001-40000,35,3,0,31.0,0
708,39,0,10001-40000,604,1,1,13.0,0
709,46,1,60001-100000,0,5,1,60.0,0
710,64,0,10001-40000,0,1,0,7.0,0
711,60,0,10001-40000,2692,2,0,1.0,0
712,39,0,10001-40000,0,1,1,1.0,0
713,35,1,10001-40000,532,2,0,0.0,0
714,47,0,10001-40000,0,3,0,0.0,0
715,39,0,10001-40000,0,5,0,18.0,0
716,52,1,60001-100000,0,3,1,100.0,1
717,42,1,10001-40000,259,4,0,0.0,0
718,22,0,10001-40000,19,2,1,3.0,0
719,28,1,40001-60000,0,4,1,0.0,0
720,42,0,100000+,1566,2,0,5.0,0
721,59,1,60001-100000,0,3,0,3.0,0
722,42,0,10001-40000,84,3,0,35.0,0
723,21,0,60001-100000,288,4,0,18.0,0
724,33,0,40001-60000,5,1,0,0.0,0
725,66,1,10001-40000,1312,3,0,0.0,0
726,21,1,10001-40000,1039,2,0,0.0,0
727,43,1,10001-40000,357,1,1,100.0,1
728,35,0,10001-40000,1,2,0,2.0,0
729,69,0,60001-100000,1660,2,0,0.0,0
730,47,1,60001-100000,0,3,0,0.0,0
731,28,0,0-10000,168,4,0,0.0,0
732,56,1,10001-40000,721,1,1,12.0,0
733,21,0,10001-40000,0,3,1,0.0,0
734,55,0,100000+,0,5,1,0.0,0
735,33,0,10001-40000,0,2,1,95.0,1
736,69,0,60001-100000,0,1,1,85.0,1
737,60,0,40001-60000,39,3,0,0.0,0
738,44,0,0-10000,1963,3,0,25.0,0
739,37,0,60001-100000,0,1,1,1.0,0
740,58,1,10001-40000,0,5,0,3.0,0
741,27,1,100000+,0,1,0,0.0,0
742,46,1,0-10000,972,3,0,0.0,0
743,58,1,10001-40000,2176,4,0,37.0,0
744,43,0,10001-40000,0,4,1,38.0,0
745,30,0,10001-40000,2016,5,0,23.0,0
746,32,0,10001-40000,1387,5,1,61.0,1
747,41,1,60001-100000,1987,5,0,26.0,0
748,66,1,10001-40000,0,3,0,83.0,0
749,33,0,60001-100000,2408,5,0,36.0,0
750,26,0,100000+,0,4,0,6.0,0
751,20,0,40001-60000,0,3,0,11.0,0
752,38,0,60001-100000,0,2,1,40.0,0
753,53,1,10001-40000,0,3,0,58.0,0
754,34,1,10001-40000,2488,4,0,46.0,0
755,40,1,10001-40000,0,1,0,44.0,0
756,21,0,10001-40000,287,5,0,0.0,0
757,68,0,10001-40000,343,4,0,2.0,0
758,20,1,10001-40000,0,1,1,39.0,0
759,43,1,60001-100000,926,4,0,37.0,0
760,22,1,100000+,274,3,0,26.0,0
761,50,0,10001-40000,1,2,1,0.0,0
762,69,0,100000+,0,4,0,0.0,0
763,57,0,10001-40000,0,2,0,1.0,0
764,61,1,10001-40000,0,2,0,14.0,0
765,57,0,40001-60000,340,3,0,31.0,0
766,34,1,10001-40000,0,3,0,12.0,0
767,36,0,10001-40000,491,1,0,30.0,0
768,51,0,10001-40000,0,3,0,0.0,0
769,66,0,0-10000,147,3,0,23.0,0
770,66,1,10001-40000,218,5,0,35.0,0
771,56,0,60001-100000,1405,2,0,0.0,0
772,61,0,60001-100000,60,5,1,34.0,0
773,23,0,60001-100000,28,5,0,2.0,0
774,42,0,10001-40000,98,4,0,10.0,0
775,45,0,10001-40000,82,2,0,11.0,0
776,50,1,10001-40000,2421,3,0,16.0,0
777,64,0,40001-60000,1057,1,0,0.0,0
778,42,0,10001-40000,316,5,0,6.0,0
779,29,1,40001-60000,0,3,0,0.0,0
780,35,1,10001-40000,0,2,0,18.0,0
781,49,0,100000+,306,5,0,92.0,0
782,37,0,60001-100000,179,1,1,28.0,0
783,55,0,10001-40000,733,3,1,0.0,0
784,52,0,40001-60000,0,5,1,0.0,0
785,57,0,10001-40000,0,2,0,0.0,0
786,33,1,10001-40000,215,4,0,10.0,0
787,66,0,40001-60000,971,5,1,0.0,0
788,61,1,10001-40000,93,4,0,39.0,0
789,32,1,60001-100000,0,3,1,34.0,0
790,51,1,0-10000,2418,5,1,0.0,0
791,57,0,10001-40000,0,3,0,36.0,0
792,58,1,10001-40000,4782,2,1,73.0,1
793,66,0,60001-100000,173,4,1,0.0,0
794,52,0,10001-40000,0,1,0,0.0,0
795,45,1,10001-40000,399,2,1,2.0,0
796,52,0,10001-40000,0,3,0,3.0,0
797,29,0,40001-60000,439,4,1,6.0,0
798,61,0,10001-40000,1,2,1,8.0,0
799,22,0,10001-40000,2270,2,0,0.0,0
800,63,1,10001-40000,2685,3,0,36.0,0
801,68,1,10001-40000,2950,3,0,0.0,0
802,36,0,40001-60000,0,4,0,16.0,0
803,42,1,10001-40000,0,1,0,6.0,0
804,25,0,100000+,2904,2,0,0.0,0
805,69,1,100000+,0,5,0,10.0,0
806,27,0,10001-40000,2914,4,0,0.0,0
807,44,0,40001-60000,1096,4,0,0.0,0
808,32,0,60001-100000,0,3,0,0.0,0
809,53,0,10001-40000,0,2,0,39.0,0
810,42,0,10001-40000,1661,2,0,13.0,0
811,41,1,10001-40000,0,4,1,1.0,0
812,52,0,10001-40000,146,3,0,29.0,0
813,31,0,60001-100000,2278,3,1,30.0,0
814,20,1,100000+,0,1,0,5.0,0
815,32,0,60001-100000,0,4,0,17.0,0
816,22,1,0-10000,2070,2,1,36.0,0
817,46,1,60001-100000,0,5,0,10.0,0
818,65,0,60001-100000,0,5,0,66.0,0
819,28,1,10001-40000,1211,4,1,6.0,0
820,38,1,10001-40000,105,1,0,0.0,0
821,30,0,10001-40000,1781,5,0,36.0,0
822,51,1,40001-60000,0,4,0,16.0,0
823,28,1,60001-100000,0,5,1,0.0,0
824,22,0,10001-40000,111,3,0,31.0,0
825,60,0,10001-40000,68,5,0,85.0,0
826,44,0,10001-40000,0,4,0,25.0,0
827,63,1,100000+,0,4,0,99.0,0
828,48,1,100000+,0,3,0,6.0,0
829,51,1,40001-60000,0,4,1,24.0,0
830,24,1,100000+,203,1,0,32.0,0
831,63,0,0-10000,0,5,0,16.0,0
832,21,0,40001-60000,45,1,1,14.0,0
833,67,0,60001-100000,351,2,1,12.0,0
834,44,0,10001-40000,7,4,0,5.0,0
835,58,0,10001-40000,187,3,0,0.0,0
836,51,0,10001-40000,0,3,0,4.0,0
837,70,1,10001-40000,0,5,0,72.0,0
838,36,0,60001-100000,0,3,1,15.0,0
839,61,0,10001-40000,62,1,0,23.0,0
840,41,1,10001-40000,79,4,0,19.0,0
841,30,0,60001-100000,0,5,0,0.0,0
842,53,0,0-10000,85,3,0,19.0,0
843,56,1,10001-40000,31,1,0,0.0,0
844,43,0,100000+,1785,5,0,31.0,0
845,48,0,10001-40000,407,5,0,14.0,0
846,67,0,10001-40000,321,5,0,0.0,0
847,27,0,0-10000,59,3,0,0.0,0
848,34,0,0-10000,17,3,0,34.0,0
849,38,0,0-10000,0,4,1,0.0,0
850,66,1,60001-100000,17,1,0,0.0,0
851,54,0,40001-60000,33,2,0,39.0,0
852,55,1,10001-40000,19,3,0,0.0,0
853,26,1,10001-40000,0,4,0,73.0,0
854,21,1,10001-40000,106,5,0,83.0,0
855,34,1,10001-40000,0,1,0,21.0,0
856,41,1,100000+,0,5,0,38.0,0
857,54,0,10001-40000,1021,1,0,0.0,0
858,34,1,10001-40000,37,4,0,27.0,0
859,30,1,10001-40000,119,3,0,40.0,0
860,46,0,10001-40000,0,4,1,26.0,0
861,20,1,10001-40000,1937,4,1,5.0,0
862,59,1,10001-40000,0,3,1,0.0,0
863,60,0,10001-40000,251,1,1,0.0,0
864,29,1,60001-100000,16,3,0,38.0,0
865,40,1,10001-40000,0,4,0,28.0,0
866,51,0,60001-100000,0,3,0,66.0,0
867,24,0,10001-40000,209,2,0,6.0,0
868,59,0,10001-40000,0,4,1,0.0,0
869,59,1,10001-40000,0,4,1,9.0,0
870,46,1,10001-40000,0,5,0,0.0,0
871,43,1,10001-40000,0,4,0,0.0,0
872,62,1,10001-40000,1194,5,0,21.0,0
873,29,1,60001-100000,1729,3,1,0.0,0
874,63,0,60001-100000,0,3,0,4.0,0
875,20,0,100000+,502,3,0,93.0,0
876,68,0,10001-40000,960,3,1,0.0,0
877,46,1,10001-40000,1125,4,1,37.0,0
878,69,1,60001-100000,646,2,0,55.0,0
879,51,0,60001-100000,0,2,0,2.0,0
880,29,0,10001-40000,385,5,0,38.0,0
881,28,1,60001-100000,0,5,1,67.0,0
882,38,0,10001-40000,0,3,1,31.0,0
883,54,0,40001-60000,1466,3,0,24.0,0
884,44,0,40001-60000,430,1,0,37.0,0
885,42,1,60001-100000,0,2,1,11.0,0
886,21,0,40001-60000,223,5,0,16.0,0
887,30,0,60001-100000,14,1,0,0.0,0
888,60,1,40001-60000,0,2,0,0.0,0
889,53,1,60001-100000,1231,1,0,9.0,0
890,58,0,10001-40000,409,2,0,18.0,0
891,43,0,10001-40000,0,4,1,64.0,0
892,51,0,10001-40000,46,2,0,61.0,0
893,39,1,10001-40000,864,2,0,1.0,0
894,53,1,10001-40000,0,3,0,0.0,0
895,55,0,0-10000,36,4,0,35.0,0
896,36,0,10001-40000,12,4,0,8.0,0
897,56,1,100000+,2550,4,0,3.0,0
898,38,0,10001-40000,18,5,0,1.0,0
899,24,0,10001-40000,41,3,0,14.0,0
900,37,0,100000+,0,2,1,20.0,0
901,43,0,100000+,60,1,0,2.0,0
902,37,0,10001-40000,70,2,1,85.0,1
903,55,0,10001-40000,224,1,0,24.0,0
904,68,1,10001-40000,1134,1,0,0.0,0
905,59,0,40001-60000,918,4,1,9.0,0
906,52,1,10001-40000,0,2,0,34.0,0
907,61,1,10001-40000,23,5,0,9.0,0
908,44,1,10001-40000,2897,1,0,7.0,0
909,70,1,60001-100000,291,3,0,0.0,0
910,56,0,10001-40000,0,3,0,0.0,0
911,49,1,10001-40000,0,4,0,32.0,0
912,67,1,10001-40000,19,1,0,29.0,0
913,35,1,60001-100000,219,2,0,6.0,0
914,21,1,10001-40000,0,1,0,15.0,0
915,32,1,40001-60000,0,5,0,0.0,0
916,24,0,10001-40000,2083,1,1,34.0,0
917,68,0,60001-100000,179,2,0,33.0,0
918,35,1,10001-40000,0,3,0,38.0,0
919,45,0,60001-100000,0,4,0,8.0,0
920,34,1,10001-40000,0,1,1,0.0,0
921,58,1,10001-40000,0,1,0,0.0,0
922,63,1,10001-40000,0,3,0,10.0,0
923,51,1,100000+,0,3,0,1.0,0
924,45,0,10001-40000,0,3,0,18.0,0
925,24,0,40001-60000,0,3,0,58.0,0
926,28,1,10001-40000,350,2,1,1.0,0
927,54,1,60001-100000,0,5,1,0.0,0
928,45,0,10001-40000,0,5,1,0.0,0
929,69,1,10001-40000,0,3,1,25.0,0
930,58,0,0-10000,23,3,0,0.0,0
931,56,1,10001-40000,1112,2,0,0.0,0
932,60,1,60001-100000,0,5,0,35.0,0
933,35,1,10001-40000,0,2,0,8.0,0
934,33,0,100000+,70,1,0,11.0,0
935,26,1,40001-60000,376,3,1,30.0,0
936,54,0,10001-40000,25,1,1,7.0,0
937,37,0,10001-40000,2634,3,0,0.0,0
938,46,1,100000+,900,2,0,0.0,0
939,61,1,40001-60000,0,1,0,3.0,0
940,29,0,100000+,144,2,0,0.0,0
941,20,1,10001-40000,370,4,0,3.0,0
942,60,0,40001-60000,0,4,1,0.0,0
943,42,1,40001-60000,0,1,0,0.0,0
944,23,1,10001-40000,2991,3,0,0.0,0
945,52,0,100000+,0,2,0,32.0,0
946,39,1,10001-40000,0,5,1,2.0,0
947,69,0,60001-100000,58,4,0,8.0,0
948,65,1,10001-40000,0,1,0,5.0,0
949,48,1,60001-100000,206,4,0,5.0,0
950,100,0,60001-100000,90,5,0,0.0,0
951,33,1,10001-40000,0,1,0,1.0,0
952,50,1,60001-100000,2630,4,0,5.0,0
953,48,1,10001-40000,316,1,0,21.0,0
954,31,0,100000+,41,3,0,0.0,0
955,30,1,60001-100000,0,3,0,23.0,0
956,26,0,100000+,2115,1,0,29.0,0
957,27,0,10001-40000,0,3,0,23.0,0
958,49,1,60001-100000,1785,2,0,7.0,0
959,40,1,40001-60000,0,2,1,38.0,0
960,66,0,60001-100000,8782,1,0,0.0,1
961,40,1,10001-40000,31,3,0,0.0,0
962,69,0,10001-40000,134,1,1,8.0,0
963,36,0,10001-40000,1721,5,0,0.0,0
964,35,0,10001-40000,0,3,0,0.0,0
965,32,0,100000+,0,2,0,10.0,0
966,37,0,10001-40000,0,2,0,0.0,0
967,55,1,60001-100000,30,2,0,0.0,0
968,26,1,10001-40000,0,3,1,99.0,1
969,55,1,100000+,122,5,0,0.0,0
970,54,1,10001-40000,2756,1,0,40.0,0
971,29,1,10001-40000,1846,5,0,0.0,0
972,39,1,10001-40000,428,1,0,0.0,0
973,43,0,10001-40000,16,4,0,0.0,0
974,50,1,10001-40000,0,5,1,1.0,0
975,30,0,60001-100000,0,2,0,40.0,0
976,43,1,100000+,0,5,1,0.0,0
977,52,1,10001-40000,304,4,0,71.0,0
978,62,0,40001-60000,1036,2,0,0.0,0
979,66,0,10001-40000,0,4,0,79.0,0
980,45,0,10001-40000,0,1,1,0.0,0
981,36,0,60001-100000,1085,4,0,0.0,0
982,67,0,10001-40000,0,4,1,82.0,1
983,24,1,10001-40000,2649,5,0,39.0,0
984,24,1,100000+,111,1,0,75.0,0
985,21,1,10001-40000,35,1,0,0.0,0
986,47,0,60001-100000,0,3,0,32.0,0
987,36,0,60001-100000,1165,4,0,3.0,0
988,57,1,10001-40000,2659,3,0,0.0,0
989,41,1,10001-40000,0,5,0,57.0,0
990,52,1,10001-40000,2829,3,1,0.0,0
991,63,1,100000+,0,1,1,1.0,0
992,70,1,10001-40000,44,1,0,47.0,0
993,49,1,10001-40000,7,3,0,0.0,0
994,38,0,40001-60000,989,3,1,32.0,0
995,47,0,10001-40000,0,1,0,0.0,0
996,23,0,60001-100000,0,5,1,7.0,0
997,42,1,10001-40000,0,3,1,65.0,0
998,30,1,100000+,1000,4,0,1.0,0
999,55,0,60001-100000,0,5,0,0.0,0
1000,63,0,60001-100000,0,2,0,0.0,0
1001,38,0,10001-40000,0,3,0,29.0,0
1002,50,1,60001-100000,881,1,0,1.0,0
1003,63,1,40001-60000,0,3,1,0.0,0
1004,41,0,10001-40000,0,3,0,0.0,0
1005,37,1,40001-60000,45,4,0,6.0,0
1006,41,1,100000+,0,5,0,0.0,0
1007,66,1,10001-40000,0,3,0,3.0,0
1008,20,1,60001-100000,0,3,0,2.0,0
1009,28,0,10001-40000,210,2,0,14.0,0
1010,47,0,10001-40000,0,1,1,27.0,0
1011,58,1,10001-40000,0,1,0,0.0,0
1012,21,0,40001-60000,0,5,0,26.0,0
1013,67,1,10001-40000,0,1,0,88.0,0
1014,57,0,60001-100000,0,5,0,0.0,0
1015,30,0,10001-40000,0,1,0,2.0,0
1016,51,1,60001-100000,44,2,0,39.0,0
1017,47,1,40001-60000,403,5,1,14.0,0
1018,25,0,60001-100000,2286,1,0,93.0,1
1019,64,1,10001-40000,0,4,0,2.0,0
1020,53,0,60001-100000,1751,2,0,22.0,0
1021,28,0,10001-40000,0,2,1,0.0,0
1022,59,1,0-10000,1919,1,0,80.0,0
1023,56,0,10001-40000,0,5,0,11.0,0
1024,37,1,10001-40000,279,5,0,0.0,0
1025,69,0,100000+,0,4,0,16.0,0
1026,67,0,10001-40000,8125,4,0,31.0,1
1027,63,0,100000+,2815,2,0,2.0,0
1028,64,1,10001-40000,3523,5,0,88.0,1
1029,63,0,40001-60000,339,1,1,48.0,0
1030,20,0,60001-100000,90,2,0,31.0,0
1031,40,0,10001-40000,1144,1,0,14.0,0
1032,67,1,10001-40000,151,5,0,12.0,0
1033,58,1,10001-40000,0,1,0,36.0,0
1034,33,1,60001-100000,0,2,1,62.0,0
1035,29,0,10001-40000,471,3,0,38.0,0
1036,30,1,10001-40000,1808,2,0,20.0,0
1037,43,0,10001-40000,0,1,0,0.0,0
1038,32,1,100000+,0,4,0,9.0,0
1039,65,1,60001-100000,0,3,0,26.0,0
1040,52,0,60001-100000,1043,4,0,17.0,0
1041,62,0,60001-100000,86,3,0,6.0,0
1042,46,1,10001-40000,1063,3,0,30.0,0
1043,53,1,100000+,362,2,1,25.0,0
1044,68,1,10001-40000,183,1,0,0.0,0
1045,61,0,100000+,1704,2,0,12.0,0
1046,37,1,10001-40000,0,5,0,0.0,0
1047,21,0,10001-40000,516,3,1,0.0,0
1048,52,1,10001-40000,1143,5,0,0.0,0
1049,34,0,60001-100000,149,4,0,14.0,0
1050,42,1,10001-40000,57,2,0,33.0,0
1051,46,1,40001-60000,319,2,0,22.0,0
1052,21,0,10001-40000,1250,3,1,38.0,0
1053,48,0,100000+,15,5,0,3.0,0
1054,63,0,60001-100000,426,2,1,6.0,0
1055,46,1,100000+,0,4,0,6.0,0
1056,42,1,10001-40000,2093,3,0,34.0,0
1057,66,0,60001-100000,26,1,0,49.0,0
1058,33,1,10001-40000,0,5,0,0.0,0
1059,52,1,10001-40000,2764,5,0,4.0,0
1060,41,1,10001-40000,748,2,0,86.0,0
1061,48,0,10001-40000,0,1,0,35.0,0
1062,42,1,10001-40000,0,5,0,49.0,0
1063,70,0,10001-40000,247,4,1,0.0,0
1064,60,0,10001-40000,1211,4,0,2.0,0
1065,69,1,60001-100000,1200,5,0,38.0,0
1066,21,0,60001-100000,0,2,0,11.0,0
1067,29,1,10001-40000,2420,1,0,0.0,0
1068,38,0,10001-40000,2581,5,0,0.0,0
1069,59,0,10001-40000,0,5,0,0.0,0
1070,29,0,40001-60000,491,3,0,19.0,0
1071,27,0,10001-40000,436,4,0,3.0,0
1072,30,1,10001-40000,0,2,0,0.0,0
1073,51,1,10001-40000,0,3,0,0.0,0
1074,68,0,10001-40000,1030,2,1,29.0,0
1075,68,0,10001-40000,0,2,0,25.0,0
1076,51,0,10001-40000,2898,2,0,0.0,0
1077,38,1,10001-40000,71,4,0,18.0,0
1078,51,0,10001-40000,0,4,0,0.0,0
1079,45,0,10001-40000,0,2,1,0.0,0
1080,64,0,10001-40000,419,3,0,2.0,0
1081,38,1,10001-40000,0,2,0,14.0,0
1082,57,1,10001-40000,2490,5,1,0.0,0
1083,26,0,100000+,201,3,1,36.0,0
1084,37,0,60001-100000,178,2,0,25.0,0
1085,57,1,60001-100000,0,5,1,10.0,0
1086,47,1,10001-40000,0,4,0,0.0,0
1087,47,0,60001-100000,0,5,0,33.0,0
1088,68,0,10001-40000,945,3,0,0.0,0
1089,32,1,100000+,0,2,0,0.0,0
1090,64,1,100000+,1940,5,0,0.0,0
1091,63,1,60001-100000,0,4,0,0.0,0
1092,45,1,10001-40000,1213,4,0,35.0,0
1093,53,1,40001-60000,0,4,0,21.0,0
1094,47,0,60001-100000,0,3,1,18.0,0
1095,36,0,10001-40000,0,4,0,0.0,0
1096,48,1,10001-40000,1232,4,0,25.0,0
1097,30,0,60001-100000,195,3,1,0.0,0
1098,51,0,60001-100000,0,3,0,0.0,0
1099,70,1,10001-40000,0,1,0,1.0,0
1100,33,1,10001-40000,222,4,0,1.0,0
1101,53,1,10001-40000,0,2,0,40.0,0
1102,25,1,10001-40000,94,5,1,0.0,0
1103,35,1,10001-40000,0,5,0,13.0,0
1104,70,1,10001-40000,0,5,0,0.0,0
1105,51,1,40001-60000,67,3,0,16.0,0
1106,70,0,10001-40000,171,4,0,0.0,0
1107,37,1,10001-40000,2182,2,0,9.0,0
1108,41,0,10001-40000,0,2,1,92.0,1
1109,35,0,60001-100000,0,5,0,11.0,0
1110,67,0,100000+,1806,1,0,0.0,0
1111,23,1,10001-40000,491,1,0,3.0,0
1112,67,1,10001-40000,201,4,0,0.0,0
1113,31,0,10001-40000,0,2,0,17.0,0
1114,61,0,10001-40000,1936,4,0,0.0,0
1115,26,0,60001-100000,0,5,0,0.0,0
1116,20,0,40001-60000,0,5,0,29.0,0
1117,51,1,10001-40000,107,4,0,0.0,0
1118,47,0,10001-40000,24,4,1,0.0,0
1119,60,0,40001-60000,1485,5,0,63.0,0
1120,27,1,60001-100000,15,3,0,5.0,0
1121,31,1,10001-40000,2296,4,0,38.0,0
1122,42,0,60001-100000,1148,5,0,0.0,0
1123,22,1,10001-40000,0,1,0,2.0,0
1124,51,1,100000+,1182,2,0,95.0,0
1125,37,1,10001-40000,23,3,0,14.0,0
1126,50,0,40001-60000,0,5,1,0.0,0
1127,61,1,10001-40000,0,3,1,5.0,0
1128,53,1,10001-40000,0,5,0,7.0,0
1129,33,0,10001-40000,0,5,1,80.0,0
1130,68,0,10001-40000,0,1,0,6.0,0
1131,45,0,10001-40000,559,4,1,0.0,0
1132,43,1,10001-40000,0,1,0,35.0,0
1133,56,1,40001-60000,4794,4,1,27.0,1
1134,60,0,100000+,1021,1,0,2.0,0
1135,55,0,60001-100000,1041,3,0,1.0,0
1136,67,1,40001-60000,971,3,0,0.0,0
1137,58,0,40001-60000,0,3,0,72.0,0
1138,51,0,0-10000,384,1,0,35.0,0
1139,52,0,10001-40000,10,3,0,0.0,0
1140,38,0,40001-60000,0,1,0,3.0,0
1141,46,0,10001-40000,98,1,1,30.0,0
1142,34,0,10001-40000,0,2,0,0.0,0
1143,39,1,40001-60000,0,5,0,0.0,0
1144,34,1,10001-40000,0,3,0,0.0,0
1145,65,0,40001-60000,1040,1,0,54.0,0
1146,45,1,10001-40000,0,3,0,0.0,0
1147,50,0,10001-40000,44,2,0,5.0,0
1148,55,1,100000+,0,3,0,29.0,0
1149,29,0,100000+,5,3,0,18.0,0
1150,25,1,10001-40000,0,4,0,0.0,0
1151,46,0,10001-40000,0,1,0,73.0,0
1152,57,0,60001-100000,0,3,1,4.0,0
1153,70,0,60001-100000,403,1,0,0.0,0
1154,22,1,10001-40000,0,4,0,0.0,0
1155,60,0,60001-100000,0,5,0,33.0,0
